step,timestamp,distance_m,forward_m,right_m,speed_mps,bearing_deg,tool,throttle,steer,brake_strength,duration_s,overridden_by_safety
45,1774292115.49,69.0,67.28,-15.3,0.58,-12.81,drive,0.2,-0.5,0,1,False
46,1774292117.89,67.21,66.72,-8.07,1.12,-6.9,drive,0.3,-0.5,0,1,False
47,1774292119.98,64.12,64.01,3.82,1.86,3.42,drive,0.3,0.5,0,1,False
48,1774292122.28,59.71,59.55,-4.41,2.63,-4.24,drive,0.3,-0.5,0,1,False
49,1774292124.4,53.28,53.24,2.14,3.32,2.3,brake,0,0,30,1,False
50,1774292126.55,47.56,46.41,10.4,0.39,12.63,drive,0.1,0.5,0,1,False
51,1774292128.68,46.93,46.14,8.6,0.5,10.55,drive,0.1,0.5,0,1,False
52,1774292130.79,45.71,45.49,4.56,0.78,5.72,drive,0.1,0.3,0,1,False
53,1774292133.94,43.92,43.92,0.28,1.06,0.36,drive,0.2,0.1,0,1,False
54,1774292136.36,40.27,40.22,-1.91,1.6,-2.72,drive,0.2,-0.1,0,1,False
55,1774292138.44,36.02,36.02,-0.79,2.17,-1.26,drive,0.3,-0.1,0,1,False
56,1774292140.82,31.08,31.04,1.52,2.95,2.8,drive,0.2,0.3,0,1,False
57,1774292143.3,23.74,23.57,-2.83,3.47,-6.84,brake,0,0,50,1,False
58,1774292145.53,16.9,16.21,-4.78,0.22,-16.43,drive,0.1,-1,0,1,False
59,1774292147.71,17.5,16.7,-5.23,0.06,-17.4,drive,0.1,-1,0,1,False
60,1774292150.28,17.46,16.69,-5.15,0.22,-17.15,drive,0.1,-1,0,1,False
61,1774292152.51,16.76,16.32,-3.79,0.48,-13.07,drive,0.2,-1,0,1,False
62,1774292154.74,15.45,15.4,-1.23,0.94,-4.57,drive,0.3,-0.5,0,1,False
63,1774292156.86,12.87,12.67,2.27,1.73,10.18,drive,0.2,0.5,0,1,False
64,1774292159.02,8.93,8.84,1.23,2.27,7.93,drive,0.2,0.5,0,1,False
65,1774292161.16,3.75,3.6,-1.06,2.74,-16.34,drive,0.1,-1,0,1,False
